704046914	20171105	201711	2017	2017.8356	PRKGOV	NORTH KOREA	PRK					GOV			PRK	NORTH KOREAN	PRK								1	051	051	05	1	3.4	2	1	2	1	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	Japan	JA	JA		36	138	JA	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105093000	http://rinf.com/alt-news/newswire/north-koreans-are-great-people-trump-rt-us-news/
704046915	20171105	201711	2017	2017.8356	PRKGOV	NORTH KOREA	PRK					GOV			USAMIL	UNITED STATES	USA					MIL			1	130	130	13	3	-4.4	1	1	1	1	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	United States	US	US		39.828175	-98.5795	US	1	Japan	JA	JA		36	138	JA	20171105093000	http://rinf.com/alt-news/newswire/north-koreans-are-great-people-trump-rt-us-news/
704046916	20171105	201711	2017	2017.8356	PRT	PORTUGAL	PRT																		0	010	010	01	1	0.0	4	1	4	-0.99009900990099	4	Benfica, SantaréPO, Portugal	PO	PO18	24875	39.1433	-8.68717	-2159696	0								4	Benfica, SantaréPO, Portugal	PO	PO18	24875	39.1433	-8.68717	-2159696	20171105093000	http://bombmagazine.org/articles/jos%C3%A9-saramago/
704046917	20171105	201711	2017	2017.8356	PRT	PORTUGAL	PRT																		0	042	042	04	1	1.9	3	1	3	-0.99009900990099	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	0								4	Benfica, SantaréPO, Portugal	PO	PO18	24875	39.1433	-8.68717	-2159696	20171105093000	http://bombmagazine.org/articles/jos%C3%A9-saramago/
704046918	20171105	201711	2017	2017.8356	PRT	PORTUGAL	PRT																		0	090	090	09	2	-2.0	1	1	1	-0.99009900990099	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	0								4	Iberian Peninsula, Portugal (general), Portugal	PO	PO00	25815	40	-5	-2167107	20171105093000	http://bombmagazine.org/articles/jos%C3%A9-saramago/
704046919	20171105	201711	2017	2017.8356	PRT	PORTUGAL	PRT																		0	090	090	09	2	-2.0	1	1	1	-0.99009900990099	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	0								4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20171105093000	http://bombmagazine.org/articles/jos%C3%A9-saramago/
704046920	20171105	201711	2017	2017.8356	PRT	PORTUGUESE	PRT								CHRCTH	CATHOLIC				CHR	CTH				1	080	080	08	2	5.0	2	1	2	-0.99009900990099	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20171105093000	http://bombmagazine.org/articles/jos%C3%A9-saramago/
704046921	20171105	201711	2017	2017.8356	PRTGOV	PORTUGUESE	PRT					GOV			CHRCTH	CATHOLIC				CHR	CTH				1	080	080	08	2	5.0	3	1	3	-0.99009900990099	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20171105093000	http://bombmagazine.org/articles/jos%C3%A9-saramago/
704046922	20171105	201711	2017	2017.8356	PSE	PALESTINIAN	PSE																		0	180	180	18	4	-9.0	2	1	2	-2.72727272727273	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171105093000	https://spectator.org/a-century-since-the-balfour-declaration/
704046923	20171105	201711	2017	2017.8356	PSE	PALESTINE	PSE								GBRMIL	BRITISH	GBR					MIL			0	100	100	10	3	-5.0	4	1	4	-2.72727272727273	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	United Kingdom	UK	UK		54	-4	UK	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171105093000	https://spectator.org/a-century-since-the-balfour-declaration/
704046924	20171105	201711	2017	2017.8356	PSE	PALESTINE	PSE								GBRMIL	UNITED KINGDOM	GBR					MIL			0	100	100	10	3	-5.0	2	1	2	-2.72727272727273	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171105093000	https://spectator.org/a-century-since-the-balfour-declaration/
704046925	20171105	201711	2017	2017.8356	PSE	PALESTINIAN	PSE								ISR	ISRAEL	ISR								0	180	180	18	4	-9.0	4	1	4	-2.72727272727273	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171105093000	https://spectator.org/a-century-since-the-balfour-declaration/
704046926	20171105	201711	2017	2017.8356	PSE	PALESTINE	PSE								ISR	ISRAEL	ISR								0	190	190	19	4	-10.0	2	1	2	-2.72727272727273	4	Jordan River, Saskatchewan, Canada	CA	CA11	154724	53.15	-103.467	-566882	4	Jordan River, Saskatchewan, Canada	CA	CA11	154724	53.15	-103.467	-566882	1	United Kingdom	UK	UK		54	-4	UK	20171105093000	https://spectator.org/a-century-since-the-balfour-declaration/
704046927	20171105	201711	2017	2017.8356	PSE	PALESTINE	PSE								ISR	ISRAEL	ISR								0	190	190	19	4	-10.0	2	1	2	-2.72727272727273	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Syria	SY	SY		35	38	SY	20171105093000	https://spectator.org/a-century-since-the-balfour-declaration/
704046928	20171105	201711	2017	2017.8356	PSE	PALESTINE	PSE								SYR	SYRIA	SYR								0	190	190	19	4	-10.0	2	1	2	-2.72727272727273	4	Jordan River, Saskatchewan, Canada	CA	CA11	154724	53.15	-103.467	-566882	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105093000	https://spectator.org/a-century-since-the-balfour-declaration/
704046929	20171105	201711	2017	2017.8356	PSE	PALESTINE	PSE								SYR	SYRIA	SYR								0	190	190	19	4	-10.0	4	1	4	-2.72727272727273	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171105093000	https://spectator.org/a-century-since-the-balfour-declaration/
704046930	20171105	201711	2017	2017.8356	PSEGOV	PALESTINIAN	PSE					GOV			PSEGOV	MAHMOUD ABBAS	PSE					GOV			1	040	040	04	1	1.0	1	1	1	4.81481481481482	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171105093000	https://www.middleeastmonitor.com/20171105-turkeys-chp-supports-palestine-based-on-1967-borders/
704046931	20171105	201711	2017	2017.8356	PTY	POLITICAL PARTIES																			1	190	190	19	4	-10.0	5	1	5	-1.94384449244061	4	Bareilly, Uttar Pradesh, India	IN	IN36	70259	28.35	79.4167	-2090495	0								4	Bareilly, Uttar Pradesh, India	IN	IN36	70259	28.35	79.4167	-2090495	20171105093000	http://www.firstpost.com/politics/uttar-pradesh-political-parties-trade-barbs-ahead-of-state-local-urban-body-polls-4194115.html
704046932	20171105	201711	2017	2017.8356	PTY	POLITICIAN									BUS	CHAMBER OF COMMERCE						BUS			1	010	010	01	1	0.0	10	1	10	-1.65198237885463	5	Northumberland, Northumberland, United Kingdom	UK	UKJ6	40125	55.25	-2	-2604404	5	Northumberland, Northumberland, United Kingdom	UK	UKJ6	40125	55.25	-2	-2604404	5	Northumberland, Northumberland, United Kingdom	UK	UKJ6	40125	55.25	-2	-2604404	20171105093000	http://www.chroniclelive.co.uk/news/north-east-news/liberal-democrat-leader-vince-cable-13857683
704046933	20171105	201711	2017	2017.8356	QAT	QATAR	QAT								PGS	PERSIAN GULF	PGS								0	010	010	01	1	0.0	10	1	10	0.15923566878981	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171105093000	https://www.japantimes.co.jp/?post_type=news&p=1299843
704046934	20171105	201711	2017	2017.8356	REB	REBEL						REB			SAU	RIYADH	SAU								0	194	194	19	4	-10.0	2	1	2	-2.65210608424337	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105093000	https://www.washingtonpost.com/world/saudi-arabia-detains-princes-ministers-and-billionaire-investor-in-extraordinary-purge/2017/11/05/ea0aa25c-c1fc-11e7-af84-d3e2ee4b2af1_story.html
704046935	20171105	201711	2017	2017.8356	REB	REBEL						REB			SAU	RIYADH	SAU								0	194	194	19	4	-10.0	3	1	3	-2.65210608424337	1	Yemen	YM	YM		15.5	47.5	YM	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105093000	https://www.washingtonpost.com/world/saudi-arabia-detains-princes-ministers-and-billionaire-investor-in-extraordinary-purge/2017/11/05/ea0aa25c-c1fc-11e7-af84-d3e2ee4b2af1_story.html
704046936	20171105	201711	2017	2017.8356	REB	REBEL						REB			SAU	RIYADH	SAU								0	194	194	19	4	-10.0	2	1	2	-2.65210608424337	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	20171105093000	https://www.washingtonpost.com/world/saudi-arabia-detains-princes-ministers-and-billionaire-investor-in-extraordinary-purge/2017/11/05/ea0aa25c-c1fc-11e7-af84-d3e2ee4b2af1_story.html
704046937	20171105	201711	2017	2017.8356	REF	EXPATRIATE						REF			TGO	TOGO	TGO								1	042	042	04	1	1.9	10	1	10	0	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20171105093000	http://blogs.worldbank.org/africacan/archive/201612
704046938	20171105	201711	2017	2017.8356	REL	ARCHBISHOP																			1	020	020	02	1	3.0	6	1	6	-0.54844606946984	4	Walang, La Union, Philippines	RP	RP36	24213	16.5	120.317	-2460044	0								4	Walang, La Union, Philippines	RP	RP36	24213	16.5	120.317	-2460044	20171105093000	http://www.gmanetwork.com/news/news/nation/631991/archbishop-soc-villegas-start-the-healing-by-repenting/story/
704046939	20171105	201711	2017	2017.8356	REL	BISHOP																			0	026	026	02	1	4.0	6	1	6	-1.92023633677991	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171105093000	http://www.afr.com/news/malcolm-turnbull-leaves-open-jacinda-arderns-offer-to-resettle-refugees-20171104-gzf0kn
704046940	20171105	201711	2017	2017.8356	REL	PRIEST									COP	SECURITY FORCE						COP			0	020	020	02	1	3.0	10	1	10	-0.54844606946984	4	Walang, La Union, Philippines	RP	RP36	24213	16.5	120.317	-2460044	4	Walang, La Union, Philippines	RP	RP36	24213	16.5	120.317	-2460044	4	Walang, La Union, Philippines	RP	RP36	24213	16.5	120.317	-2460044	20171105093000	http://www.gmanetwork.com/news/news/nation/631991/archbishop-soc-villegas-start-the-healing-by-repenting/story/
704046941	20171105	201711	2017	2017.8356	REL	PILGRIM									IRN	IRAN	IRN								0	042	042	04	1	1.9	2	1	2	0	4	Al-Kut, Kut, Iraq	IZ	IZ16	36850	32.5128	45.8182	-3102593	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	20171105093000	http://theiranproject.com/blog/2017/11/05/2-iranian-medical-clinics-opened-iraq/
704046942	20171105	201711	2017	2017.8356	REL	PILGRIM									IRQ	KARBALA	IRQ								0	042	042	04	1	1.9	1	1	1	0	4	Al-Kut, Kut, Iraq	IZ	IZ16	36850	32.5128	45.8182	-3102593	4	Al-Kut, Kut, Iraq	IZ	IZ16	36850	32.5128	45.8182	-3102593	4	Al-Kut, Kut, Iraq	IZ	IZ16	36850	32.5128	45.8182	-3102593	20171105093000	http://theiranproject.com/blog/2017/11/05/2-iranian-medical-clinics-opened-iraq/
704046943	20171105	201711	2017	2017.8356	REL	PILGRIM									IRQ	KARBALA	IRQ								0	042	042	04	1	1.9	2	1	2	0	4	Al-Kut, Kut, Iraq	IZ	IZ16	36850	32.5128	45.8182	-3102593	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	20171105093000	http://theiranproject.com/blog/2017/11/05/2-iranian-medical-clinics-opened-iraq/
704046944	20171105	201711	2017	2017.8356	REL	ARCHBISHOP									PHL	PHILIPPINE	PHL								1	020	020	02	1	3.0	2	1	2	-0.54844606946984	4	Walang, La Union, Philippines	RP	RP36	24213	16.5	120.317	-2460044	4	Walang, La Union, Philippines	RP	RP36	24213	16.5	120.317	-2460044	4	Walang, La Union, Philippines	RP	RP36	24213	16.5	120.317	-2460044	20171105093000	http://www.gmanetwork.com/news/news/nation/631991/archbishop-soc-villegas-start-the-healing-by-repenting/story/
704046945	20171105	201711	2017	2017.8356	RUS	RUSSIA	RUS																		1	040	040	04	1	1.0	4	1	4	-1.34228187919463	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171105093000	http://www.deccanchronicle.com/world/europe/051117/no-cooperation-with-us-over-n-korea-claims-kremlin.html
704046946	20171105	201711	2017	2017.8356	RUS	RUSSIA	RUS																		1	046	046	04	1	7.0	4	1	4	-1.34228187919463	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171105093000	http://www.deccanchronicle.com/world/europe/051117/no-cooperation-with-us-over-n-korea-claims-kremlin.html
704046947	20171105	201711	2017	2017.8356	RUS	RUSSIA	RUS																		1	051	051	05	1	3.4	2	1	2	0.27949690556997	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								1	Malaysia	MY	MY		2.5	112.5	MY	20171105093000	http://bombmagazine.org/articles/dmitry-krymov/
704046948	20171105	201711	2017	2017.8356	RUS	RUSSIAN	RUS																		1	130	130	13	3	-4.4	1	1	1	0.27949690556997	1	United States	US	US		39.828175	-98.5795	US	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105093000	http://bombmagazine.org/articles/dmitry-krymov/
704046949	20171105	201711	2017	2017.8356	RUS	RUSSIAN	RUS								EDU	STUDENT						EDU			0	043	043	04	1	2.8	10	1	10	0.27949690556997	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105093000	http://bombmagazine.org/articles/dmitry-krymov/
704046950	20171105	201711	2017	2017.8356	RUS	MOSCOW	RUS								MED	MEDIA						MED			1	043	043	04	1	2.8	1	1	1	-0.29585798816569	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105093000	http://www.unionleader.com/article/20171105/NEWS06/171109627
704046951	20171105	201711	2017	2017.8356	RUS	MOSCOW	RUS								MED	MEDIA						MED			1	043	043	04	1	2.8	1	1	1	-0.29585798816569	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105093000	http://www.unionleader.com/article/20171105/NEWS06/171109627
704046952	20171105	201711	2017	2017.8356	RUS	MOSCOW	RUS								USA	WASHINGTON	USA								0	046	046	04	1	7.0	1	1	1	-1.34228187919463	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20171105093000	http://www.deccanchronicle.com/world/europe/051117/no-cooperation-with-us-over-n-korea-claims-kremlin.html
704046953	20171105	201711	2017	2017.8356	RUS	MOSCOW	RUS								USA	WASHINGTON	USA								0	046	046	04	1	7.0	1	1	1	-1.34228187919463	1	North Korea	KN	KN		40	127	KN	1	Syria	SY	SY		35	38	SY	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105093000	http://www.deccanchronicle.com/world/europe/051117/no-cooperation-with-us-over-n-korea-claims-kremlin.html
704046954	20171105	201711	2017	2017.8356	RUS	RUSSIA	RUS								USA	UNITED STATES	USA								0	100	100	10	3	-5.0	2	1	2	-5.22273425499232	4	Yall, Khabarovskiy Kray, Russia	RS	RS30	25057	53.2167	140.133	-3038562	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Yall, Khabarovskiy Kray, Russia	RS	RS30	25057	53.2167	140.133	-3038562	20171105093000	https://www.yahoo.com/news/clinton-campaign-staffers-accuse-brazile-072708316.html
704046955	20171105	201711	2017	2017.8356	RUS	RUSSIA	RUS								USA	UNITED STATES	USA								0	100	100	10	3	-5.0	2	1	2	-5.22273425499232	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171105093000	https://www.yahoo.com/news/clinton-campaign-staffers-accuse-brazile-072708316.html
704046956	20171105	201711	2017	2017.8356	RUS	RUSSIA	RUS								VEN	VENEZUELAN	VEN								0	190	190	19	4	-10.0	1	1	1	-0.17391304347826	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Venezuela	VE	VE		8	-66	VE	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105093000	https://www.bloomberg.com/gadfly/articles/2017-11-05/opec-is-already-thinking-about-70-oil
704046957	20171105	201711	2017	2017.8356	RUS	RUSSIA	RUS								VEN	VENEZUELAN	VEN								0	190	190	19	4	-10.0	1	1	1	-0.17391304347826	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Venezuela	VE	VE		8	-66	VE	1	Iraq	IZ	IZ		33	44	IZ	20171105093000	https://www.bloomberg.com/gadfly/articles/2017-11-05/opec-is-already-thinking-about-70-oil
704046958	20171105	201711	2017	2017.8356	SAU	SAUDI ARABIA	SAU																		1	042	042	04	1	1.9	2	1	2	-8.203125	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171105093000	http://www.thehindu.com/news/national/other-states/azamgarh-youth-arrested-from-mumbai-airport-for-suspected-terror-links/article19986957.ece
704046959	20171105	201711	2017	2017.8356	SAU	SAUDI ARABIA	SAU																		1	042	042	04	1	1.9	4	1	4	-8.203125	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171105093000	http://www.thehindu.com/news/national/other-states/azamgarh-youth-arrested-from-mumbai-airport-for-suspected-terror-links/article19986957.ece
704046960	20171105	201711	2017	2017.8356	SAU	RIYADH	SAU																		0	042	042	04	1	1.9	2	1	2	-4.78927203065134	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171105093000	http://ameinfo.com/money/economy/saudis-crackdown-corruption-remaking-kingdom/
704046961	20171105	201711	2017	2017.8356	SAU	SAUDI ARABIA	SAU																		1	112	112	11	3	-2.0	5	1	5	-8.08080808080807	1	Lebanon	LE	LE		33.833333	35.833333	LE	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	20171105093000	https://www.middleeastmonitor.com/20171105-jumblatt-lebanon-too-weak-for-hariri-resignation/
704046962	20171105	201711	2017	2017.8356	SAU	SAUDI ARABIA	SAU								DJI	DJIBOUTI	DJI								1	090	090	09	2	-2.0	2	1	2	0.15923566878981	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105093000	https://www.japantimes.co.jp/?post_type=news&p=1299843
704046963	20171105	201711	2017	2017.8356	SAU	SAUDI ARABIA	SAU								GBR	BRITISH	GBR								0	080	080	08	2	5.0	1	1	1	-2.72727272727273	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171105093000	https://spectator.org/a-century-since-the-balfour-declaration/
704046964	20171105	201711	2017	2017.8356	SAU	RIYADH	SAU								GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	7	1	7	0.58365758754864	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171105093000	https://www.bloomberg.com/news/articles/2017-11-05/saudi-prince-s-corruption-sweep-reaches-aramco-board-council
704046965	20171105	201711	2017	2017.8356	SAU	SAUDI ARABIA	SAU								GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	1	1	1	0.58365758754864	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171105093000	https://www.bloomberg.com/news/articles/2017-11-05/saudi-prince-s-corruption-sweep-reaches-aramco-board-council
704046966	20171105	201711	2017	2017.8356	SAU	SAUDI ARABIA	SAU								GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	2	1	2	0.53619302949061	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Israel	IS	IS		31.5	34.75	IS	20171105093000	http://www.afr.com/news/politics/world/donald-trump-urges-us-listing-for-aramco-20171105-gzf7ty
704046967	20171105	201711	2017	2017.8356	SAU	RIYADH	SAU								GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	2	1	2	0.53619302949061	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105093000	http://www.afr.com/news/politics/world/donald-trump-urges-us-listing-for-aramco-20171105-gzf7ty
704046968	20171105	201711	2017	2017.8356	SAU	HIJAZ	SAU								GOV	KINGDOM						GOV			0	057	057	05	1	8.0	4	1	4	-2.72727272727273	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105093000	https://spectator.org/a-century-since-the-balfour-declaration/
704046969	20171105	201711	2017	2017.8356	SAU	HIJAZ	SAU								GOV	KINGDOM						GOV			0	057	057	05	1	8.0	1	1	1	-2.72727272727273	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20171105093000	https://spectator.org/a-century-since-the-balfour-declaration/
704046970	20171105	201711	2017	2017.8356	SAU	SAUDI	SAU								GOV	KINGDOM						GOV			1	170	170	17	4	-7.0	13	1	8	-4.78927203065134	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105093000	http://ameinfo.com/money/economy/saudis-crackdown-corruption-remaking-kingdom/
704046971	20171105	201711	2017	2017.8356	SAU	SAUDI	SAU								GOV	PRINCE						GOV			1	173	173	17	4	-5.0	2	1	2	-2.37416904083571	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171105093000	http://www.staradvertiser.com/2017/11/04/breaking-news/billionaire-prince-among-dozens-arrested-in-saudi-sweep/
704046972	20171105	201711	2017	2017.8356	SAU	SAUDI ARABIA	SAU								GOV	CROWN PRINCE						GOV			0	173	173	17	4	-5.0	2	1	2	-4.78927203065134	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	2	Texas, United States	US	USTX		31.106	-97.6475	TX	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105093000	http://ameinfo.com/money/economy/saudis-crackdown-corruption-remaking-kingdom/
704046973	20171105	201711	2017	2017.8356	SAU	SAUDI	SAU								IRN	IRAN	IRN								0	190	190	19	4	-10.0	3	1	3	-2.65210608424337	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105093000	https://www.washingtonpost.com/world/saudi-arabia-detains-princes-ministers-and-billionaire-investor-in-extraordinary-purge/2017/11/05/ea0aa25c-c1fc-11e7-af84-d3e2ee4b2af1_story.html
704046974	20171105	201711	2017	2017.8356	SAU	SAUDI ARABIA	SAU								IRN	IRAN	IRN								0	190	190	19	4	-10.0	2	1	2	-2.65210608424337	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Iran	IR	IR		32	53	IR	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105093000	https://www.washingtonpost.com/world/saudi-arabia-detains-princes-ministers-and-billionaire-investor-in-extraordinary-purge/2017/11/05/ea0aa25c-c1fc-11e7-af84-d3e2ee4b2af1_story.html
