704074845	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	015	015	01	1	0.0	22	1	8	-14.8362235067438	3	Watertown, Florida, United States	US	USFL	FL023	30.1925	-82.6146	306564	0								3	Watertown, Florida, United States	US	USFL	FL023	30.1925	-82.6146	306564	20171105130000	http://www.watertowndailytimes.com/news03/florida-teen-admits-to-abusing-young-girl-in-lyme-20171105
704074846	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		0	015	015	01	1	0.0	2	1	2	-1.19047619047619	3	Harrisville, New York, United States	US	USNY	NY017	42.6801	-75.463	952290	0								3	Harrisville, New York, United States	US	USNY	NY017	42.6801	-75.463	952290	20171105130000	http://www.watertowndailytimes.com/news04/family-continues-to-seek-answers-in-diana-missing-man-case-20171105
704074847	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		0	016	016	01	1	-2.0	4	1	4	-2.42694403169886	3	Lackawanna County, Pennsylvania, United States	US	USPA	PA069	41.6254	-75.6249	1213675	0								3	Lackawanna County, Pennsylvania, United States	US	USPA		41.6254	-75.6249	1213675	20171105130000	http://thetimes-tribune.com/news/reassessment-not-races-for-mayor-and-district-attorney-highlights-election-ballot-tuesday-1.2264319
704074848	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	016	016	01	1	-2.0	4	1	4	1.24707716289945	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20171105130000	http://www.sentinelsource.com/news/national_world/brazile-s-report-spurs-outrage-among-democrats/article_1741cd3c-d6a1-56f2-bfab-ebc8b156cd7b.html
704074849	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	1	1	1	-1.15424973767051	3	El Dorado Police Department, Arkansas, United States	US	USAR	AR139	33.2141	-92.6658	2118890	0								3	El Dorado Police Department, Arkansas, United States	US	USAR		33.2141	-92.6658	2118890	20171105130000	http://www.eldoradonews.com/news/2017/nov/05/committee-questions-lack-911-user-fee-funds/
704074850	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	1	1	1	-1.15424973767051	3	El Dorado Police Department, Arkansas, United States	US	USAR	AR139	33.2141	-92.6658	2118890	0								3	El Dorado, Arkansas, United States	US	USAR		33.2076	-92.6663	76861	20171105130000	http://www.eldoradonews.com/news/2017/nov/05/committee-questions-lack-911-user-fee-funds/
704074851	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	2	1	2	0.90909090909091	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								1	Saudi Arabia	SA	SA		25	45	SA	20171105130000	https://www.nytimes.com/2017/11/05/world/middleeast/saudi-arabia-arrests.html
704074852	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	4	1	4	-1.98019801980198	3	Lackawanna, New York, United States	US	USNY	NY029	42.8256	-78.8234	954863	0								3	Lackawanna, New York, United States	US	USNY	NY029	42.8256	-78.8234	954863	20171105130000	http://thetimes-tribune.com/news/local-history-heroes-honored-by-local-veterans-1.2264130
704074853	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	1	1	1	-11.3057324840765	3	Saint Pauls, North Carolina, United States	US	USNC	NC155	34.8066	-78.9711	994075	0								3	Saint Pauls, North Carolina, United States	US	USNC		34.8066	-78.9711	994075	20171105130000	http://www.thenewsenterprise.com/news/public_records/hardin-county-jail-log-nov/article_953dec65-5171-5d8b-9968-2f96a266be32.html
704074854	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		0	0241	024	02	1	-0.3	2	1	2	-1.1509817197021	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171105130000	https://whyy.org/articles/schools-kenney-decided-philly-cant-wait-longer/
704074855	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		0	030	030	03	1	4.0	4	1	4	0.57971014492753	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171105130000	http://www.mlive.com/news/grand-rapids/index.ssf/2017/11/construction_on_homeless_shelt.html
704074856	20171105	201711	2017	2017.8356	USA	THE US	USA																		1	036	036	03	1	4.0	6	1	6	-3.25443786982249	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105130000	http://nripress.com/no-social-media-access-for-britons-under-13/
704074857	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	4	1	4	-1.15424973767051	3	El Dorado, Arkansas, United States	US	USAR	AR139	33.2076	-92.6663	76861	0								3	Union County, Arkansas, United States	US	USAR		33.1501	-92.6502	69903	20171105130000	http://www.eldoradonews.com/news/2017/nov/05/committee-questions-lack-911-user-fee-funds/
704074858	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	6	1	4	-1.19047619047619	3	Harrisville, New York, United States	US	USNY	NY017	42.6801	-75.463	952290	0								3	Harrisville, New York, United States	US	USNY	NY017	42.6801	-75.463	952290	20171105130000	http://www.watertowndailytimes.com/news04/family-continues-to-seek-answers-in-diana-missing-man-case-20171105
704074859	20171105	201711	2017	2017.8356	USA	AUSTIN	USA																		1	040	040	04	1	1.0	3	1	3	-2.58397932816538	1	Slovak Republic	LO	LO		48.666667	19.5	LO	0								1	Slovak Republic	LO	LO		48.666667	19.5	LO	20171105130000	https://www.expressandstar.com/news/politics/2017/11/04/austin-furious-after-labour-readmits-nazi-quoting-activist/
704074860	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	4	1	4	2.17391304347826	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171105130000	http://thetimes-tribune.com/lifestyles/scranton-designer-finds-new-direction-through-work-theater-1.2263660
704074861	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	045	045	04	1	5.0	8	1	7	3.46289752650177	3	Plattsburgh, New York, United States	US	USNY	NY019	44.6995	-73.4529	960698	0								3	Plattsburgh, New York, United States	US	USNY	NY019	44.6995	-73.4529	960698	20171105130000	http://www.pressrepublican.com/news/local_news/spotlight-on-business-nov/article_b54236f9-3d6b-5d77-b9f9-e904d14b7cd5.html
704074862	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	045	045	04	1	5.0	1	1	1	-2.5910931174089	1	Jersey	JE	JE		49.216667	-2.116667	JE	0								3	Camden County, New Jersey, United States	US	USNJ		39.7834	-74.9663	882273	20171105130000	http://www.philly.com/philly/news/new_jersey/shore/atlantic-city-election-mayor-ballot-guardian-gilliam-boardwalk-empire-20171105.html
704074863	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	045	045	04	1	5.0	1	1	1	-2.5910931174089	1	Jersey	JE	JE		49.216667	-2.116667	JE	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	20171105130000	http://www.philly.com/philly/news/new_jersey/shore/atlantic-city-election-mayor-ballot-guardian-gilliam-boardwalk-empire-20171105.html
704074864	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	045	045	04	1	5.0	2	1	2	3.46289752650177	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								3	Plattsburgh, New York, United States	US	USNY	NY019	44.6995	-73.4529	960698	20171105130000	http://www.pressrepublican.com/news/local_news/spotlight-on-business-nov/article_b54236f9-3d6b-5d77-b9f9-e904d14b7cd5.html
704074865	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		0	046	046	04	1	7.0	1	1	1	3.46289752650177	3	Plattsburgh, New York, United States	US	USNY	NY019	44.6995	-73.4529	960698	0								3	Plattsburgh, New York, United States	US	USNY	NY019	44.6995	-73.4529	960698	20171105130000	http://www.pressrepublican.com/news/local_news/spotlight-on-business-nov/article_b54236f9-3d6b-5d77-b9f9-e904d14b7cd5.html
704074866	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	8	1	4	3.46289752650177	3	Plattsburgh, New York, United States	US	USNY	NY019	44.6995	-73.4529	960698	0								3	Plattsburgh, New York, United States	US	USNY	NY019	44.6995	-73.4529	960698	20171105130000	http://www.pressrepublican.com/news/local_news/spotlight-on-business-nov/article_b54236f9-3d6b-5d77-b9f9-e904d14b7cd5.html
704074867	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	1	1	1	-1.98019801980198	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20171105130000	http://www.pulse.ng/gist/pop-culture/demetria-obilor-refuses-to-be-body-shamed-by-white-woman-id7557335.html
704074868	20171105	201711	2017	2017.8356	USA	CHARLOTTE	USA																		1	070	070	07	2	7.0	6	1	6	-1.61290322580646	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	20171105130000	https://www.timesofmalta.com/articles/view/20171105/health-fitness/Epilespy-meeting.662317
704074869	20171105	201711	2017	2017.8356	USA	KANSAS	USA																		1	071	071	07	2	7.4	7	1	7	1.27970749542962	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20171105130000	https://kldaily.com/atlantic-power-corp-at-analysts-see-0-02-eps/
704074870	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		0	071	071	07	2	7.4	2	1	2	1.24707716289945	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20171105130000	http://www.sentinelsource.com/news/national_world/brazile-s-report-spurs-outrage-among-democrats/article_1741cd3c-d6a1-56f2-bfab-ebc8b156cd7b.html
704074871	20171105	201711	2017	2017.8356	USA	HAWAII	USA																		0	081	081	08	2	5.0	8	1	8	0.17953321364453	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171105130000	https://www.msn.com/en-ca/news/world/laid-back-hawaiis-strict-approach-to-marijuana/ar-AAupwNS
704074872	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	090	090	09	2	-2.0	3	2	3	1.12388250319285	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								1	Canada	CA	CA		60	-96	CA	20171105130000	https://www.aninews.in/news/entertainment/hollywood/jon-hamm-to-star-in-upcoming-thriller-off-season201711051740200001/
704074873	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	090	090	09	2	-2.0	3	2	3	1.12388250319285	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20171105130000	https://www.aninews.in/news/entertainment/hollywood/jon-hamm-to-star-in-upcoming-thriller-off-season201711051740200001/
704074874	20171105	201711	2017	2017.8356	USA	LOUISVILLE	USA																		1	090	090	09	2	-2.0	5	1	5	2.38095238095238	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171105130000	http://www.watertowndailytimes.com/news03/career-fair-links-st-lawrence-county-woman-with-job-she-loves-20171105
704074875	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		0	110	110	11	3	-2.0	2	1	2	-5.95783684692942	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171105130000	http://occupyilluminati.com/the-antifa-apocalypse-is-coming-this-weekend-if-you-believe-the/
704074876	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	111	111	11	3	-2.0	2	1	2	-2.72314674735249	3	Haddon Heights, New Jersey, United States	US	USNJ	NJ007	39.8773	-75.0646	876867	0								3	Haddon Heights, New Jersey, United States	US	USNJ		39.8773	-75.0646	876867	20171105130000	http://onlineathens.com/national-news/2017-11-05/high-tax-states-worries-about-pain-gop-tax-plan
704074877	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		0	112	112	11	3	-2.0	4	1	4	-2.37659963436929	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20171105130000	http://samuel-warde.com/2017/11/katy-tur-covering-trumps-lies-slippery-like-snake/
704074878	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	130	130	13	3	-4.4	1	1	1	-3.91061452513966	3	Cherry Ridge, New York, United States	US	USNY	NY025	42.0204	-74.9638	946525	0								3	Cherry Ridge, New York, United States	US	USNY		42.0204	-74.9638	946525	20171105130000	http://thetimes-tribune.com/news/wayne-county-sentencings-11-05-2017-1.2264320
704074879	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	130	130	13	3	-4.4	1	1	1	-3.91061452513966	3	Cherry Ridge, New York, United States	US	USNY	NY025	42.0204	-74.9638	946525	0								3	Wayne County, New York, United States	US	USNY		43.1501	-77.033	974156	20171105130000	http://thetimes-tribune.com/news/wayne-county-sentencings-11-05-2017-1.2264320
704074880	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	130	130	13	3	-4.4	4	1	4	-3.91061452513966	3	Wayne County, New York, United States	US	USNY	NY117	43.1501	-77.033	974156	0								3	Wayne County, New York, United States	US	USNY		43.1501	-77.033	974156	20171105130000	http://thetimes-tribune.com/news/wayne-county-sentencings-11-05-2017-1.2264320
704074881	20171105	201711	2017	2017.8356	USA	AUSTIN	USA																		1	174	174	17	4	-5.0	10	1	10	-1.46341463414634	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171105130000	http://www.gaytimes.co.uk/guys/91895/austin-butlers-shirtless-chained-latest-episode-shannara-chronicles/
704074882	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		0	180	180	18	4	-9.0	2	1	2	-11.3057324840765	3	Elizabethtown, North Carolina, United States	US	USNC	NC017	34.6293	-78.6053	1025308	0								3	Elizabethtown, North Carolina, United States	US	USNC	NC017	34.6293	-78.6053	1025308	20171105130000	http://www.thenewsenterprise.com/news/public_records/hardin-county-jail-log-nov/article_953dec65-5171-5d8b-9968-2f96a266be32.html
704074883	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	180	180	18	4	-9.0	2	1	2	-11.3057324840765	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171105130000	http://www.thenewsenterprise.com/news/public_records/hardin-county-jail-log-nov/article_953dec65-5171-5d8b-9968-2f96a266be32.html
704074884	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		1	192	192	19	4	-9.5	8	1	8	-4	3	Florissant, Missouri, United States	US	USMO	MO189	38.7892	-90.3226	756063	0								3	Florissant, Missouri, United States	US	USMO	MO189	38.7892	-90.3226	756063	20171105130000	https://patch.com/missouri/florissant/local-real-estate/foreclosed/2017-11-05
704074885	20171105	201711	2017	2017.8356	USA	NEW YORK	USA								AGR	FARMER						AGR			1	051	051	05	1	3.4	10	1	10	-1.68421052631579	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171105130000	http://www.pressrepublican.com/news/local_news/farm-briefs-nov/article_f1bffef2-7ae9-55d9-83f6-490afe89194b.html
704074886	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	010	010	01	1	0.0	4	1	4	0.86655112651647	3	World Bank, District of Columbia, United States	US	USDC	DC001	38.899	-77.0422	2002658	3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	20171105130000	http://www.watertowndailytimes.com/curr/seriously-20171105
704074887	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								BUS	BANK						BUS			0	046	046	04	1	7.0	2	1	2	3.46289752650177	3	Glens Falls, New York, United States	US	USNY	NY113	43.3095	-73.644	951223	3	Glens Falls, New York, United States	US	USNY		43.3095	-73.644	951223	3	Glens Falls, New York, United States	US	USNY		43.3095	-73.644	951223	20171105130000	http://www.pressrepublican.com/news/local_news/spotlight-on-business-nov/article_b54236f9-3d6b-5d77-b9f9-e904d14b7cd5.html
704074888	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	111	111	11	3	-2.0	4	1	4	0.86655112651647	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171105130000	http://www.watertowndailytimes.com/curr/seriously-20171105
704074889	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								BUS	BANK						BUS			1	190	190	19	4	-10.0	2	1	2	-1.98019801980198	3	Lackawanna, New York, United States	US	USNY	NY029	42.8256	-78.8234	954863	3	Lackawanna, New York, United States	US	USNY	NY029	42.8256	-78.8234	954863	3	Lackawanna, New York, United States	US	USNY	NY029	42.8256	-78.8234	954863	20171105130000	http://thetimes-tribune.com/news/local-history-heroes-honored-by-local-veterans-1.2264130
704074890	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								BUS	BANK						BUS			1	190	190	19	4	-10.0	1	1	1	-1.98019801980198	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171105130000	http://thetimes-tribune.com/news/local-history-heroes-honored-by-local-veterans-1.2264130
704074891	20171105	201711	2017	2017.8356	USA	LAWRENCE	USA								CHN	CHINA	CHN								1	173	173	17	4	-5.0	4	1	4	-11.4285714285714	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105130000	http://www.watertowndailytimes.com/news05/ags-office-wraps-up-two-more-days-of-pleas-and-sentencings-in-operation-gravy-train--20171105
704074892	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CHRCTH	THE POPE				CHR	CTH				0	013	013	01	1	0.4	2	1	2	-1.8322762508809	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171105130000	https://www.politico.com/story/2017/11/05/trump-california-climate-jerry-brown-244551
704074893	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CHRCTH	THE POPE				CHR	CTH				0	013	013	01	1	0.4	2	1	2	-1.8322762508809	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171105130000	https://www.politico.com/story/2017/11/05/trump-california-climate-jerry-brown-244551
704074894	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CHRPRO	METHODIST CHURCH				CHR	PRO				1	051	051	05	1	3.4	2	1	2	1.94174757281553	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	20171105130000	http://chelseaupdate.com/nov-12-bell-concert-chelsea-first-umc/
704074895	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CHRPRO	METHODIST CHURCH				CHR	PRO				1	051	051	05	1	3.4	2	1	2	1.94174757281553	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171105130000	http://chelseaupdate.com/nov-12-bell-concert-chelsea-first-umc/
704074896	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								COP	PRISON						COP			0	015	015	01	1	0.0	2	1	2	-14.8362235067438	3	Watertown, Florida, United States	US	USFL	FL023	30.1925	-82.6146	306564	3	Watertown, Florida, United States	US	USFL	FL023	30.1925	-82.6146	306564	3	Watertown, Florida, United States	US	USFL	FL023	30.1925	-82.6146	306564	20171105130000	http://www.watertowndailytimes.com/news03/florida-teen-admits-to-abusing-young-girl-in-lyme-20171105
704074897	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								COP	PRISON						COP			0	084	084	08	2	7.0	4	1	4	-11.4285714285714	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105130000	http://www.watertowndailytimes.com/news05/ags-office-wraps-up-two-more-days-of-pleas-and-sentencings-in-operation-gravy-train--20171105
704074898	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								COP	STATE PRISON						COP			1	173	173	17	4	-5.0	8	1	8	-14.8362235067438	3	Watertown, Florida, United States	US	USFL	FL023	30.1925	-82.6146	306564	3	Watertown, Florida, United States	US	USFL	FL023	30.1925	-82.6146	306564	3	Watertown, Florida, United States	US	USFL	FL023	30.1925	-82.6146	306564	20171105130000	http://www.watertowndailytimes.com/news03/florida-teen-admits-to-abusing-young-girl-in-lyme-20171105
704074899	20171105	201711	2017	2017.8356	USA	JERSEY	USA								CRM	CRIMINAL						CRM			0	015	015	01	1	0.0	10	1	10	-11.4285714285714	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105130000	http://www.watertowndailytimes.com/news05/ags-office-wraps-up-two-more-days-of-pleas-and-sentencings-in-operation-gravy-train--20171105
704074900	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CVL	CITIZEN						CVL			1	012	012	01	1	-0.4	2	1	2	1.19521912350598	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	DC001	38.8773	-77.0178	529189	3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	20171105130000	http://www.heraldbulletin.com/opinion/editorials/editorial-under-trump-and-pruitt-epa-serves-big-business/article_e8f8b9a6-6cfd-5e4b-9d13-cc6f1a33e925.html
704074901	20171105	201711	2017	2017.8356	USA	INDIANA	USA								CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	5	1	5	-4.56431535269709	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171105130000	http://www.heraldbulletin.com/news/local_news/briefs/war-memorial-director-to-speak-in-pendleton/article_54849c34-652d-5396-95dc-06f736f2c456.html
704074902	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CVL	CITIZEN						CVL			1	040	040	04	1	1.0	1	1	1	1.19521912350598	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171105130000	http://www.heraldbulletin.com/opinion/editorials/editorial-under-trump-and-pruitt-epa-serves-big-business/article_e8f8b9a6-6cfd-5e4b-9d13-cc6f1a33e925.html
704074903	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CVL	CITIZEN						CVL			1	040	040	04	1	1.0	1	1	1	1.19521912350598	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171105130000	http://www.heraldbulletin.com/opinion/editorials/editorial-under-trump-and-pruitt-epa-serves-big-business/article_e8f8b9a6-6cfd-5e4b-9d13-cc6f1a33e925.html
704074904	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CVL	CITIZEN						CVL			1	100	100	10	3	-5.0	4	1	4	-1.79738562091503	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171105130000	http://www.pressrepublican.com/opinion/editorial-no-confidence-in-constitutional-convention/article_f545ae0b-f7e7-5013-a4e9-c019836d820e.html
704074905	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CVL	SCIENTIST						CVL			0	172	172	17	4	-5.0	4	1	4	1.19521912350598	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	DC001	38.8773	-77.0178	529189	3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	20171105130000	http://www.heraldbulletin.com/opinion/editorials/editorial-under-trump-and-pruitt-epa-serves-big-business/article_e8f8b9a6-6cfd-5e4b-9d13-cc6f1a33e925.html
704074906	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								CVLLAB	CIVILIAN						CVL	LAB		0	014	014	01	1	0.0	4	1	4	-1.15424973767051	3	El Dorado, Arkansas, United States	US	USAR	AR139	33.2076	-92.6663	76861	3	El Dorado, Arkansas, United States	US	USAR		33.2076	-92.6663	76861	3	El Dorado, Arkansas, United States	US	USAR		33.2076	-92.6663	76861	20171105130000	http://www.eldoradonews.com/news/2017/nov/05/committee-questions-lack-911-user-fee-funds/
704074907	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								DEU	GERMANY	DEU								0	042	042	04	1	1.9	4	1	4	-1.8322762508809	2	California, United States	US	USCA		36.17	-119.746	CA	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171105130000	https://www.politico.com/story/2017/11/05/trump-california-climate-jerry-brown-244551
704074908	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								DEU	GERMANY	DEU								0	046	046	04	1	7.0	4	1	4	-1.98019801980198	3	Lackawanna, New York, United States	US	USNY	NY029	42.8256	-78.8234	954863	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171105130000	http://thetimes-tribune.com/news/local-history-heroes-honored-by-local-veterans-1.2264130
704074909	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								DEU	GERMANY	DEU								0	0874	087	08	2	10.0	2	1	2	-1.8322762508809	2	California, United States	US	USCA		36.17	-119.746	CA	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	2	California, United States	US	USCA		36.17	-119.746	CA	20171105130000	https://www.politico.com/story/2017/11/05/trump-california-climate-jerry-brown-244551
704074910	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								DEU	GERMANY	DEU								0	0874	087	08	2	10.0	2	1	2	-1.8322762508809	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171105130000	https://www.politico.com/story/2017/11/05/trump-california-climate-jerry-brown-244551
