703782419	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	057	057	05	1	8.0	4	1	4	-2.75160599571735	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171104011500	http://mobile.wnd.com/2017/11/judges-decision-to-let-bergdahl-off-insane/
703782420	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	057	057	05	1	8.0	4	1	4	-2.75160599571735	2	California, United States	US	USCA		36.17	-119.746	CA	1	Mexico	MX	MX		23	-102	MX	2	California, United States	US	USCA		36.17	-119.746	CA	20171104011500	http://mobile.wnd.com/2017/11/judges-decision-to-let-bergdahl-off-insane/
703782421	20171104	201711	2017	2017.8329	USA	SAN ANTONIO	USA								MEX	MEXICO	MEX								1	075	075	07	2	7.0	8	1	8	-2.97176820208024	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	4	Rosa Maria, Sinaloa, Mexico	MX	MX25	20887	24.6708	-107.689	-1694171	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20171104011500	http://www.mysanantonio.com/news/article/US-frees-10-year-old-immigrant-with-cerebral-palsy-12330995.php
703782422	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								MIL	MILITARY FORCE						MIL			0	010	010	01	1	0.0	6	1	6	-0.0654878847413203	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171104011500	https://www.nbcnews.com/news/world/children-worldwide-view-trump-through-lens-u-s-soft-power-n803366?cid=public-rss_20171104
703782423	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								MIL	ARMY						MIL			0	015	015	01	1	0.0	4	1	4	-2.75160599571735	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171104011500	http://mobile.wnd.com/2017/11/judges-decision-to-let-bergdahl-off-insane/
703782424	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								MIL	NATIONAL GUARD						MIL			1	017	017	01	1	0.0	4	1	4	2.9891304347826	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171104011500	http://wpri.com/2017/11/03/reed-attends-groundbreaking-ceremony-for-new-national-guard-headquarters/
703782425	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								MIL	MILITARY						MIL			1	040	040	04	1	1.0	2	1	2	-3.15258511979824	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171104011500	http://www.channelnewsasia.com/news/world/trump--dogged-at-home--begins-longest-presidential-asia-trip-in-years-9375128
703782426	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								MIL	MILITARY						MIL			1	040	040	04	1	1.0	2	1	2	-3.15258511979824	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171104011500	http://www.channelnewsasia.com/news/world/trump--dogged-at-home--begins-longest-presidential-asia-trip-in-years-9375128
703782427	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								MIL	MILITARY						MIL			1	040	040	04	1	1.0	6	1	6	-2.90205562273277	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171104011500	http://www.swissinfo.ch/eng/trump--dogged-at-home--begins-longest-presidential-asia-trip-in-years/43647416
703782428	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								MIL	NAVY						MIL			1	042	042	04	1	1.9	4	1	4	0.760456273764261	3	Roanoke Mountain, Virginia, United States	US	USVA	VA161	37.2096	-79.9353	1473296	1	Argentina	AR	AR		-34	-64	AR	3	Roanoke Mountain, Virginia, United States	US	USVA		37.2096	-79.9353	1473296	20171104011500	http://www.roanoke.com/photo/fall-colors-are-here-on-roanoke-mountain/collection_eddab869-a154-5986-8a0a-315b369d7952.html
703782429	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								MIL	NAVY						MIL			1	042	042	04	1	1.9	2	1	2	0.760456273764261	1	Argentina	AR	AR		-34	-64	AR	3	Roanoke Mountain, Virginia, United States	US	USVA		37.2096	-79.9353	1473296	3	Roanoke Mountain, Virginia, United States	US	USVA		37.2096	-79.9353	1473296	20171104011500	http://www.roanoke.com/photo/fall-colors-are-here-on-roanoke-mountain/collection_eddab869-a154-5986-8a0a-315b369d7952.html
703782430	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								MIL	NAVY						MIL			1	042	042	04	1	1.9	2	1	2	0.760456273764261	1	Argentina	AR	AR		-34	-64	AR	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171104011500	http://www.roanoke.com/photo/fall-colors-are-here-on-roanoke-mountain/collection_eddab869-a154-5986-8a0a-315b369d7952.html
703782431	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								MIL	NATIONAL GUARD						MIL			1	042	042	04	1	1.9	4	1	4	2.9891304347826	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	3	East Greenwich, Rhode Island, United States	US	USRI		41.6604	-71.4559	1220017	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171104011500	http://wpri.com/2017/11/03/reed-attends-groundbreaking-ceremony-for-new-national-guard-headquarters/
703782432	20171104	201711	2017	2017.8329	USA	NEW JERSEY	USA								MIL	AIR FORCE						MIL			1	043	043	04	1	2.8	4	1	4	4.86486486486486	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171104011500	https://www.msn.com/en-us/news/politics/aloha-melania-wows-in-hawaii-in-gorgeous-vanilla-dress-5bphotos-5d/ar-AAuq7l8
703782433	20171104	201711	2017	2017.8329	USA	NEW JERSEY	USA								MIL	AIR FORCE						MIL			1	043	043	04	1	2.8	1	1	1	4.86486486486486	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171104011500	https://www.msn.com/en-us/news/politics/aloha-melania-wows-in-hawaii-in-gorgeous-vanilla-dress-5bphotos-5d/ar-AAuq7l8
703782434	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								MIL	MILITARY FORCE						MIL			0	120	120	12	3	-4.0	6	1	6	-0.0654878847413203	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171104011500	https://www.nbcnews.com/news/world/children-worldwide-view-trump-through-lens-u-s-soft-power-n803366?cid=public-rss_20171104
703782435	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								MILCOP	MILITARY						MIL	COP		0	173	173	17	4	-5.0	4	1	4	-2.75160599571735	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171104011500	http://mobile.wnd.com/2017/11/judges-decision-to-let-bergdahl-off-insane/
703782436	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								MNCUSA	NVIDIA	USA					MNC			1	040	040	04	1	1.0	2	1	2	2.23144784639336	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171104011500	http://news.sys-con.com/node/4191122
703782437	20171104	201711	2017	2017.8329	USA	MARYLAND	USA								NGA	LAGOS	NGA								1	042	042	04	1	1.9	10	1	10	0.77243018419489	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171104011500	http://sunnewsonline.com/why-i-abandoned-law-practice-for-herbal-medicine/
703782438	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								OPP	DESERTER						OPP			0	020	020	02	1	3.0	6	1	6	-7.41687979539642	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171104011500	http://bnonews.com/news/index.php/news/id6696
703782439	20171104	201711	2017	2017.8329	USA	SEATTLE	USA								OPP	ACTIVIST						OPP			1	100	100	10	3	-5.0	20	1	10	-0.0673400673400697	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171104011500	http://www.seattleweekly.com/news/as-seattle-takes-big-steps-toward-police-reform-some-activists-of-color-remain-wary/
703782440	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								OPP	DESERTER						OPP			0	130	130	13	3	-4.4	2	1	2	-7.41687979539642	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171104011500	http://bnonews.com/news/index.php/news/id6696
703782441	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								OPP	DESERTER						OPP			0	130	130	13	3	-4.4	2	1	2	-7.41687979539642	1	United States	US	US		39.828175	-98.5795	US	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171104011500	http://bnonews.com/news/index.php/news/id6696
703782442	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								OPP	DESERTER						OPP			0	130	130	13	3	-4.4	6	1	6	-7.41687979539642	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171104011500	http://bnonews.com/news/index.php/news/id6696
703782443	20171104	201711	2017	2017.8329	USA	NEW YORK	USA								POL	POLISH	POL								0	042	042	04	1	1.9	1	1	1	-0.0654878847413203	4	Myszkow, Slaskie, Poland	PL	PL83	24567	50.5752	19.3246	-517704	4	Myszkow, Slaskie, Poland	PL	PL83	24567	50.5752	19.3246	-517704	4	Myszkow, Slaskie, Poland	PL	PL83	24567	50.5752	19.3246	-517704	20171104011500	https://www.nbcnews.com/news/world/children-worldwide-view-trump-through-lens-u-s-soft-power-n803366?cid=public-rss_20171104
703782444	20171104	201711	2017	2017.8329	USA	NEW YORK	USA								POL	POLISH	POL								0	042	042	04	1	1.9	1	1	1	-0.0654878847413203	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Myszkow, Slaskie, Poland	PL	PL83	24567	50.5752	19.3246	-517704	4	Myszkow, Slaskie, Poland	PL	PL83	24567	50.5752	19.3246	-517704	20171104011500	https://www.nbcnews.com/news/world/children-worldwide-view-trump-through-lens-u-s-soft-power-n803366?cid=public-rss_20171104
703782445	20171104	201711	2017	2017.8329	USA	NEW YORK	USA								POLCVL	POLISH	POL					CVL			0	042	042	04	1	1.9	6	1	6	-0.0654878847413203	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Myszkow, Slaskie, Poland	PL	PL83	24567	50.5752	19.3246	-517704	4	Myszkow, Slaskie, Poland	PL	PL83	24567	50.5752	19.3246	-517704	20171104011500	https://www.nbcnews.com/news/world/children-worldwide-view-trump-through-lens-u-s-soft-power-n803366?cid=public-rss_20171104
703782446	20171104	201711	2017	2017.8329	USA	AMERICAN	USA								PRK	NORTH KOREA	PRK								1	012	012	01	1	-0.4	10	1	10	0.82191780821918	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171104011500	http://www.people-press.org/2017/11/03/increasing-public-concern-over-north-koreas-nuclear-capability-intentions/
703782447	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								REL	BISHOP									1	020	020	02	1	3.0	4	1	4	-0.73746312684366	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171104011500	http://freerepublic.com/focus/f-religion/3601476/posts
703782448	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								REL	RELIGION									0	120	120	12	3	-4.0	2	1	2	-2.75160599571735	3	Georgetown University, District of Columbia, United States	US	USDC	DC001	38.9073	-77.0726	531568	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	3	Georgetown University, District of Columbia, United States	US	USDC		38.9073	-77.0726	531568	20171104011500	http://mobile.wnd.com/2017/11/judges-decision-to-let-bergdahl-off-insane/
703782449	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	016	016	01	1	-2.0	1	1	1	-2.25321888412018	2	California, United States	US	USCA		36.17	-119.746	CA	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	California, United States	US	USCA		36.17	-119.746	CA	20171104011500	http://www.bbc.com/news/blogs-trending-41853131
703782450	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	016	016	01	1	-2.0	1	1	1	-2.25321888412018	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171104011500	http://www.bbc.com/news/blogs-trending-41853131
703782451	20171104	201711	2017	2017.8329	USA	THE US	USA								RUS	RUSSIA	RUS								0	019	019	01	1	3.4	20	2	20	-2.30769230769231	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104011500	http://www.bbc.co.uk/news/world-middle-east-41849778
703782452	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	042	042	04	1	1.9	2	1	2	-3.07038261691073	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104011500	http://www.whio.com/news/national-govt--politics/trump-arrives-hawaii-eve-first-official-asia-trip/vWlwLZZ08SFEZnYFZDyn4H/
703782453	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	042	042	04	1	1.9	2	1	2	-3.07038261691073	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171104011500	http://www.whio.com/news/national-govt--politics/trump-arrives-hawaii-eve-first-official-asia-trip/vWlwLZZ08SFEZnYFZDyn4H/
703782454	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								1	043	043	04	1	2.8	8	2	8	-1.3913085559427	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104011500	http://www.1050talk.com/news/carter-page-says-he-mentioned-his-russia-trip-to-a-few-people-on-trump-campaign/
703782455	20171104	201711	2017	2017.8329	USA	CALIFORNIA	USA								RUS	RUSSIA	RUS								0	054	054	05	1	6.0	1	1	1	-2.25321888412018	2	California, United States	US	USCA		36.17	-119.746	CA	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	California, United States	US	USCA		36.17	-119.746	CA	20171104011500	http://www.bbc.com/news/blogs-trending-41853131
703782456	20171104	201711	2017	2017.8329	USA	CALIFORNIA	USA								RUS	RUSSIA	RUS								0	054	054	05	1	6.0	1	1	1	-2.25321888412018	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171104011500	http://www.bbc.com/news/blogs-trending-41853131
703782457	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	112	112	11	3	-2.0	2	1	2	-0.50403225806452	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104011500	https://www.wsj.com/articles/papadopoulos-documents-raise-questions-about-assertions-from-trump-administration-1509748200
703782458	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	112	112	11	3	-2.0	2	1	2	-0.50403225806452	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104011500	https://www.wsj.com/articles/papadopoulos-documents-raise-questions-about-assertions-from-trump-administration-1509748200
703782459	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								1	160	160	16	4	-4.0	1	1	1	-13.013698630137	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104011500	http://news.trust.org/item/20171103235509-m71vb
703782460	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								1	160	160	16	4	-4.0	1	1	1	-13.013698630137	1	United States	US	US		39.828175	-98.5795	US	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	United States	US	US		39.828175	-98.5795	US	20171104011500	http://news.trust.org/item/20171103235509-m71vb
703782461	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								RUSGOV	RUSSIA	RUS					GOV			0	016	016	01	1	-2.0	1	1	1	-2.25321888412018	2	California, United States	US	USCA		36.17	-119.746	CA	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	California, United States	US	USCA		36.17	-119.746	CA	20171104011500	http://www.bbc.com/news/blogs-trending-41853131
703782462	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								RUSGOV	RUSSIA	RUS					GOV			0	016	016	01	1	-2.0	1	1	1	-2.25321888412018	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171104011500	http://www.bbc.com/news/blogs-trending-41853131
703782463	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								SGP	SINGAPORE	SGP								0	042	042	04	1	1.9	1	1	1	0.44776119402985	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20171104011500	http://www.investopedia.com/partner/reuters/chipmaker-broadcom-exploring-deal-qualcomm-bloomberg/
703782464	20171104	201711	2017	2017.8329	USA	AMERICAN	USA								SOM	SOMALI	SOM								0	195	195	19	4	-10.0	8	1	8	-5.43970988213962	1	United States	US	US		39.828175	-98.5795	US	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171104011500	https://www.dailysabah.com/op-ed/2017/11/04/is-mogadishu-massacre-a-cause-clbre-to-depose-al-shabaab
703782465	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								SOMUAF	SOMALIA	SOM					UAF			0	190	190	19	4	-10.0	2	1	2	-4.61095100864553	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171104011500	http://www.thegazette.com/subject/news/nation-and-world/us-carries-out-first-strikes-against-islamic-state-in-somalia-20171103
703782466	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								SOMUAF	SOMALIA	SOM					UAF			0	190	190	19	4	-10.0	8	1	8	-4.61095100864553	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171104011500	http://www.thegazette.com/subject/news/nation-and-world/us-carries-out-first-strikes-against-islamic-state-in-somalia-20171103
703782467	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								TUR	TURKEY	TUR								1	050	050	05	1	3.5	10	1	10	-4.7752808988764	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171104011500	http://www.realclearworld.com/articles/2017/11/03/turkey_and_the_united_states_still_a_crucial_alliance_112617.html
703782468	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								UAF	TERRORIST						UAF			0	120	120	12	3	-4.0	4	1	4	-6.6951566951567	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171104011500	http://www.hollandsentinel.com/news/20171103/andres-oppenheimer-double-standard-from-white-house-on-mass-killings
703782469	20171104	201711	2017	2017.8329	USA	AMERICAN	USA								UAF	TERRORIST						UAF			0	190	190	19	4	-10.0	8	1	8	-3.01768990634756	3	New Milford, New Jersey, United States	US	USNJ	NJ003	40.9351	-74.019	878748	1	Argentina	AR	AR		-34	-64	AR	3	New Milford, New Jersey, United States	US	USNJ		40.9351	-74.019	878748	20171104011500	https://www.nbcnews.com/storyline/nyc-terrorist-attack/who-were-victims-new-york-terrorist-attack-n816341?cid=public-rss_20171104
703782470	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								UAF	TERRORIST						UAF			0	190	190	19	4	-10.0	2	1	2	-3.01768990634756	3	New Milford, New Jersey, United States	US	USNJ	NJ003	40.9351	-74.019	878748	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171104011500	https://www.nbcnews.com/storyline/nyc-terrorist-attack/who-were-victims-new-york-terrorist-attack-n816341?cid=public-rss_20171104
703782471	20171104	201711	2017	2017.8329	USA	LOUISIANA	USA								USABUS	NEW ORLEANS	USA					BUS			1	173	173	17	4	-5.0	10	1	10	-10.4761904761904	3	New Orleans, Louisiana, United States	US	USLA	LA071	29.9546	-90.0751	1629985	3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	20171104011500	http://www.nola.com/crime/index.ssf/2017/11/man_accused_in_carrollton_aven.html
703782472	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								USACOP	UNITED STATES	USA					COP			1	173	173	17	4	-5.0	4	1	4	-14.6853146853147	3	Saluda County, South Carolina, United States	US	USSC	SC081	34.0007	-81.7504	1248016	3	Myrtle Beach, South Carolina, United States	US	USSC		33.6891	-78.8867	1249770	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171104011500	http://wach.com/news/local/couple-charged-in-connection-to-death-of-elderly-family-member
703782473	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								USACOP	UNITED STATES	USA					COP			1	173	173	17	4	-5.0	1	1	1	-4.13223140495868	3	Fairfax County, Virginia, United States	US	USVA	VA059	38.8501	-77.3497	1480119	3	Annandale, Virginia, United States	US	USVA	VA059	38.8304	-77.1964	1492474	3	Annandale, Virginia, United States	US	USVA	VA059	38.8304	-77.1964	1492474	20171104011500	https://article.wn.com/view/2017/11/04/Is_it_legal_to_curse_at_police_Hell_yeah/
703782474	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								USACOP	UNITED STATES	USA					COP			1	173	173	17	4	-5.0	1	1	1	-4.13223140495868	3	Annandale, Virginia, United States	US	USVA	VA059	38.8304	-77.1964	1492474	3	Annandale, Virginia, United States	US	USVA	VA059	38.8304	-77.1964	1492474	3	Annandale, Virginia, United States	US	USVA	VA059	38.8304	-77.1964	1492474	20171104011500	https://article.wn.com/view/2017/11/04/Is_it_legal_to_curse_at_police_Hell_yeah/
703782475	20171104	201711	2017	2017.8329	USA	SEATTLE	USA								USACOP	SEATTLE	USA					COP			1	173	173	17	4	-5.0	8	1	8	-8.83977900552487	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20171104011500	https://www.dailyrecordnews.com/ap_news/washington/seattle-cop-accused-of-groping-coworkers-gets-probation/article_367c665d-073e-5a7d-ae18-3862fe56422a.html
703782476	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								USACOP	UNITED STATES	USA					COP			1	173	173	17	4	-5.0	2	1	2	-14.6853146853147	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	Myrtle Beach, South Carolina, United States	US	USSC		33.6891	-78.8867	1249770	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171104011500	http://wach.com/news/local/couple-charged-in-connection-to-death-of-elderly-family-member
703782477	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								USACOP	UNITED STATES	USA					COP			1	173	173	17	4	-5.0	2	1	2	-8.83977900552487	2	Washington, United States	US	USWA		47.3917	-121.571	WA	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20171104011500	https://www.dailyrecordnews.com/ap_news/washington/seattle-cop-accused-of-groping-coworkers-gets-probation/article_367c665d-073e-5a7d-ae18-3862fe56422a.html
703782478	20171104	201711	2017	2017.8329	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			0	042	042	04	1	1.9	4	1	4	-0.8177570093458	3	Dacono, Colorado, United States	US	USCO	CO123	40.0847	-104.939	180837	3	Dacono, Colorado, United States	US	USCO	CO123	40.0847	-104.939	180837	3	Dacono, Colorado, United States	US	USCO	CO123	40.0847	-104.939	180837	20171104011500	http://www.timescall.com/longmont-local-news/ci_31427023/boulder-county-early-vote-turnout
